"id","author.id","author.name","review.date","n.resp","n.view","n.useful","n.lolipop","review.url","r.delicious","r.service","r.atom","r.nImgs","r.favorite","r.postTags","r.articleTags"
"141251","ipeen142049","愛吃美食的東東","2011/12/22",0,2,7,0,"/comment/256227","好","滿意","一般",3,"","平價",""
"830038","emomi1130","伊魔咪","2013/11/05",0,1,1,0,"/comment/559302","很好","非常滿意","很好",20,"火腿蛋|綠奶茶","桃園|平鎮|美食|早餐|西式|燻雞沙拉|火腿蛋|綠奶茶|冰白奶|蛋餅",""
"1164746","sweettina9","Sweet Tina","2018/01/08",3,971,24,0,"/comment/1575123","非常好","非常滿意","非常好",34,"黃金花生騷漢堡|A|BEAR|海鮮義大利麵|優食主義|水果茶|拿破崙蘋果酒","早午餐|輕食|下午茶|晚餐|土城美食",""
"1164746","ipeen1515808","Slide阿滑","2018/01/05",3,368,18,2,"/comment/1573584","很好","非常滿意","很好",43,"","",""
"1164746","ipeen1515808","Slide阿滑","2017/08/31",3,458,12,1,"/comment/1480145","非常好","滿意","很好",56,"","",""
"1164746","sweettina9","Sweet Tina","2017/04/04",1,2,20,1,"/comment/1354457","很好","滿意","很好",30,"新鮮水果鬆餅|番茄羅勒蛋捲早午餐|新鮮水果鬆餅|熱拿鐵|香蕉可可碎片奶昔","早午餐|只是一隻熊|just|just|輕食|下午茶|只是一隻熊|早午餐|輕食|下午茶",""
"1164746","ipeen301957","艾瑟兒 (=<U+FF9F>ω<U+FF9F>)","2017/03/24",4,1,17,0,"/comment/1344029","好","很滿意","很好",66,"","",""
"1061604","ipeen10296","Irene<U+306E>美食鋪子","2016/03/21",1,2,9,0,"/comment/1009412","好","很滿意","非常好",41,"","新莊美食|新莊早午餐|陽光早午餐|Sunshine|新莊親子餐廳|親子餐廳",""
"1029142","ipeen1311702","Lalacha","2015/08/02",2,850,7,0,"/comment/894080","非常好","非常滿意","很好",12,"蘿蔔糕|小黃瓜絲|非基因改良黃豆豆漿","蘿蔔糕|小黃瓜絲|非基因改良黃豆豆漿",""
"1029622","ipeen1349014","愛吃鬼1349014","2015/08/06",0,1,4,0,"/comment/895948","非常好","滿意","一般",4,"","",""
"1047450","ipeen655674","貪吃媽媽Liz","2015/12/09",1,1,6,0,"/comment/960852","非常好","很滿意","很好",25,"水果優格塔|泰式雞腿土司|日式燒肉蛋餅捲|泡菜燒肉漢堡","早餐|早午餐|南科",""
"1052880","ipeen1037140","花栗鼠 與 金牛隊長","2016/01/15",1,365,7,0,"/comment/979164","非常好","非常滿意","一般",21,"澎澎肉鬆蛋|好滿足豬排蛋|熊夯鮮奶茶","早餐|炭烤",""
"1039786","ipeen1053298","SDHouse","2015/10/16",0,796,6,0,"/comment/931958","很好","很滿意","很好",1,"","",""
"1063224","ipeen1221498","午間食客","2016/12/02",2,898,8,0,"/comment/1230014","好","滿意","很好",25,"","台南市|東區|虎尾寮|後甲國中|早午餐|三明治|義大利麵|預約制|下午茶|鬆餅|甜點|咖啡|久坐|聚餐|午餐",""
"1027398","ipeen1502618","風丁丁","2016/05/17",0,302,1,0,"/comment/1037134","好","不滿意","差",0,"","",""
"959846","ipeen820092","ma.ma.mia","2014/06/25",2,1,10,0,"/comment/685372","非常好","非常滿意","一般",32,"","台南|帕尼尼|點點早餐車|流浪早餐車|backseat後座朝餐|prime派慕",""
"954266","ipeen946058","yuki801225","2014/06/06",0,9,4,0,"/comment/672420","非常好","非常滿意","非常好",30,"黑鑽奶茶","早午餐|嘉義市|轉角等你",""
"968424","ipeen544664","盧朵拉","2014/08/10",0,683,2,0,"/comment/710966","非常好","非常滿意","非常好",0,"","",""
"984464","ipeen98859","大宜","2014/11/05",2,1,6,0,"/comment/757598","非常好","滿意","好",7,"","",""
"987070","ipeen704490","Natasha 納塔","2014/11/18",0,1,5,0,"/comment/764094","很好","很滿意","一般",6,"手工蛋餅|水煎包","桃園|國際路一段|中山路口|桃園IKEA|武陵高中|手工蛋餅|水煎包",""
"987646","ipeen1175176","Christina+","2014/12/23",0,1,7,0,"/comment/782386","很好","非常滿意","很好",16,"","",""
"944910","ipeen902526","BIBI LI","2014/04/15",1,1,6,0,"/comment/643908","好","滿意","好",4,"","",""
"1009864","ipeen1254796","愛吃鬼1254796","2015/03/20",0,504,3,0,"/comment/827552","非常好","滿意","一般",2,"","",""
"1010228","ipeen555180","西瓜仔","2015/12/01",1,6,10,2,"/comment/956924","很好","一般","很好",6,"","",""
"1004450","ipeen1053298","SDHouse","2015/02/13",0,793,2,0,"/comment/811108","一般","滿意","好",0,"","",""
"992814","lifeintainan","南人幫-Life in Tainan","2014/12/19",0,1,6,0,"/comment/780104","很好","很滿意","很好",12,"鮪魚蔬菜蛋吐司|奶油吐司|花生吐司|豆漿","鮪魚蔬菜蛋吐司|豆漿|臺南豆漿|臺南奶油吐司|臺南花生吐司|台南早餐店|安南區早餐",""
"993830","ipeen98244","多仔","2014/12/24",0,2,6,0,"/comment/782690","很好","很滿意","很好",3,"","",""
"995924","ipeen1189670","終於出現","2015/05/07",1,2,7,0,"/comment/851744","非常好","滿意","好",3,"","早餐",""
"940810","Mayu1231","歪嘴May","2014/03/28",1,1,6,1,"/comment/634606","很好","滿意","好",9,"早午餐|咖啡","高木珈琲|早午餐|京都咖啡",""
"943098","s936052","綠燁","2014/04/07",0,1,2,0,"/comment/639954","很好","很滿意","好",7,"","",""
"943816","lazycloud28","積雨雲","2014/04/10",0,1,5,0,"/comment/641374","非常好","非常滿意","很好",12,"草魚粥","台南|白河|草魚粥",""
"924272","ipeen734644","Fai Fai Chen","2013/11/29",1,1,6,0,"/comment/573062","非常好","非常滿意","非常好",13,"","優格|招牌蛋餅|紅豆甜酥餅",""
"1020558","Dreamwalker","桃園美食小舖","2015/06/03",0,528,6,0,"/comment/864546","很好","很滿意","一般",2,"","",""
"1023228","ipeen1318074","芭樂看世界","2015/06/23",0,1,4,0,"/comment/874112","很好","非常滿意","好",7,"","",""
"1026186","ipeen704490","Natasha 納塔","2015/07/11",0,1,7,0,"/comment/883268","很好","滿意","一般",10,"","蛋餅|鹹豆漿|豆漿",""
"1058960","ipeen1436370","飯麥雞","2016/03/02",1,2,8,0,"/comment/1000202","很好","一般","一般",7,"飯團","飯團",""
"1059040","ipeen1461320","愛吃鬼1461320","2016/03/03",0,346,3,0,"/comment/1000540","非常好","非常滿意","非常好",1,"","",""
"1073358","deliaandtzu","生活就是要慢慢吃","2017/08/07",4,521,14,0,"/comment/1461485","好","很滿意","很好",29,"花醬豬排歐姆|招牌鮮奶茶|花醬豬排歐姆蛋吐司","早餐|早午餐|漢堡|美崙街美食|捷運美食|士林捷運站美食|吐司|蛋餅",""
"1073358","ipeen142861","寶寶750","2017/01/16",1,4,35,4,"/comment/1279826","非常好","很滿意","很好",32,"烙烤雞腿起司堡|招牌鮮奶茶","早午餐|漢堡|美崙街美食|捷運美食|士林捷運站美食",""
"1073358","rioyu","Rio的私房散策筆記","2017/01/10",2,3,17,2,"/comment/1274156","好","滿意","好",19,"招牌鮮奶茶|香濃豆漿紅茶|花醬豬排歐姆|花醬豬排歐姆蛋吐司","早餐|早午餐|漢堡|美崙街美食|捷運美食|吐司|蛋餅",""
"1073358","ipeen778356","妃靜","2017/01/10",2,3,18,2,"/comment/1273322","非常好","非常滿意","非常好",23,"","",""
"1073358","ipeen839370","黃小噗","2017/01/09",1,271,70,2,"/comment/1272455","很好","非常滿意","很好",34,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|香濃豆漿紅茶|花醬豬排歐姆|花醬豬排歐姆蛋吐司|私房鮪魚蛋餅","早餐|早午餐|美崙街美食|士林捷運站美食|捷運美食|吐司|蛋餅",""
"1073358","eva1009","幸福的eva&b","2017/01/07",5,2,27,0,"/comment/1270532","好","滿意","好",25,"","",""
"1073358","michell5168","Michell88","2016/12/28",2,1,18,0,"/comment/1260089","很好","很滿意","很好",29,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|特製薯餅蛋餅|花醬豬排歐姆|香濃豆漿紅茶|花醬豬排歐姆蛋吐司|經典私房鮪魚堡|私房鮪魚蛋餅","早餐|早午餐|美崙街美食|士林捷運站美食|吐司|蛋餅|捷運美食|漢堡",""
"1073358","ipeen572314","summer47","2016/12/16",3,1,37,0,"/comment/1246913","非常好","非常滿意","很好",10,"","香濃豆漿紅茶|花醬豬排歐姆蛋吐司|玩味蛋餅",""
"1073358","ipeen749164","金亮亮","2016/12/09",1,1,49,1,"/comment/1239020","非常好","很滿意","好",43,"","",""
"1073358","ipeen988100","章魚007","2016/12/09",3,1,30,2,"/comment/1238468","很好","很滿意","很好",21,"烙烤雞腿起司堡|招牌鮮奶茶","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|捷運美食",""
"1073358","ipeen546716","靜香兒","2016/12/05",7,1,42,1,"/comment/1234289","很好","很滿意","很好",25,"","",""
"1073358","ipeen397892","溫溫妮","2016/11/07",1,688,24,0,"/comment/1199375","很好","很滿意","非常好",29,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|特製薯餅蛋餅|花醬豬排歐姆|香濃豆漿紅茶|花醬豬排歐姆蛋吐司|經典私房鮪魚堡|私房鮪魚蛋餅","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|吐司|捷運美食|蛋餅",""
"1073358","ipeen1086460","Kaylee凱莉醬","2016/11/06",2,671,12,0,"/comment/1197500","好","滿意","好",23,"特製薯餅蛋餅|香濃豆漿紅茶|經典私房鮪魚堡|花醬豬排歐姆蛋吐司","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|吐司|捷運美食|蛋餅",""
"1073358","ipeen1016000","艾眉Bo的胖嘟嘟人生","2016/10/03",4,2,17,0,"/comment/1157150","很好","很滿意","很好",37,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|花醬豬排歐姆","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|吐司|捷運美食|蛋餅",""
"1073358","ipeen1291708","W C","2016/09/19",9,3,47,0,"/comment/1139963","非常好","很滿意","很好",24,"烙烤雞腿起司堡|特製薯餅蛋餅|招牌鮮奶茶","早餐|漢堡|蛋餅|早午餐|士林捷運站美食",""
"1073358","summer6814","吃貨人生kate","2016/09/08",5,1,23,2,"/comment/1128962","很好","很滿意","好",41,"招牌鮮奶茶|烙烤雞腿起司堡|玩味蛋餅|花醬豬排歐姆|特製薯餅蛋餅|花醬豬排歐姆蛋吐司|經典私房鮪魚堡|私房鮪魚蛋餅|香濃豆漿紅茶","早餐|漢堡|美崙街美食|吐司|早午餐|士林捷運站美食|捷運美食|蛋餅",""
"1073358","ipeen114187","YOYO~","2016/09/01",2,1,24,1,"/comment/1120307","很好","非常滿意","好",53,"玩味蛋餅","早餐|漢堡|美崙街美食|吐司|早午餐|士林捷運站美食|捷運美食",""
"1073358","ipeen29011","玉米米","2016/08/26",2,2,21,0,"/comment/1112630","很好","非常滿意","很好",23,"烙烤雞腿起司堡|招牌鮮奶茶|玩味蛋餅","漢堡|早餐|士林捷運站美食|美崙街美食|捷運美食|早午餐|吐司",""
"1073358","sandyhappylife","珊迪到處吃","2016/08/25",3,2,31,0,"/comment/1111448","很好","滿意","很好",24,"烙烤雞腿起司堡|招牌鮮奶茶|玩味蛋餅|特製薯餅蛋餅","早餐|漢堡|美崙街美食|吐司|早午餐|士林捷運站美食|捷運美食",""
"1073358","ipeen1031176","拖拖woody","2016/08/12",1,2,21,1,"/comment/1095710","很好","很滿意","很好",25,"烙烤雞腿起司堡","美崙街美食|士林捷運站美食|捷運美食|早午餐|早餐|吐司|漢堡",""
"1073358","ipeen1388554","絜璽C","2016/08/10",2,2,17,0,"/comment/1093388","好","滿意","好",18,"花醬豬排歐姆|烙烤雞腿起司堡","漢堡|吐司|早餐|早午餐|美崙街美食|士林捷運站美食|捷運美食",""
"1073358","ipeen372067","<U+2665>朵利斯<U+2665>","2016/06/05",2,1,20,1,"/comment/1046236","好","滿意","好",13,"","早餐|早午餐|漢堡|吐司",""
"1073358","angelzop","怒衝貪吃鬼〝陳小煞","2016/12/30",12,699,33,0,"/comment/1261556","非常好","非常滿意","非常好",31,"烙烤雞腿起司堡|花醬豬排歐姆|香濃豆漿紅茶|焦糖鮮奶|咖哩雞肉蛋餅","早餐|漢堡|蛋餅|早午餐|捷運美食",""
"1073358","ipeen1583810","幸運乖乖","2016/08/20",0,533,6,1,"/comment/1105601","很好","非常滿意","非常好",6,"","早餐|美崙街美食",""
"1057422","ipeen655674","貪吃媽媽Liz","2016/02/20",0,1,6,0,"/comment/995268","非常好","非常滿意","非常好",38,"","早午餐|台南美食|台南早午餐|新美街|咖啡|熱壓三明治|法國吐司|老屋",""
"1057520","ipeen439148","午東人","2016/02/21",0,627,4,0,"/comment/995638","很好","滿意","好",4,"","",""
"1047190","ipeen1687208","愛吃鬼1687208","2016/10/06",0,656,3,0,"/comment/1161032","很好","很滿意","非常好",5,"","",""
"1210649","joyaijia","大食女","2017/11/23",7,547,102,9,"/comment/1541510","非常好","非常滿意","很好",38,"招牌烘烤蔥油餅|蔥油餅加蛋|蘿蔔糕|蛋","中山區早餐|中山國小站|中山國小站美食|中山國小站早餐|晴光市場|晴光市場美食",""
"1164746","sweettina9","Sweet Tina","2018/01/08",3,972,24,0,"/comment/1575123","非常好","非常滿意","非常好",34,"黃金花生騷漢堡|A|BEAR|海鮮義大利麵|優食主義|水果茶|拿破崙蘋果酒","早午餐|輕食|下午茶|晚餐|土城美食",""
"1164746","ipeen1515808","Slide阿滑","2018/01/05",3,369,18,2,"/comment/1573584","很好","非常滿意","很好",43,"","",""
"1164746","ipeen1515808","Slide阿滑","2017/08/31",3,459,12,1,"/comment/1480145","非常好","滿意","很好",56,"","",""
"1164746","sweettina9","Sweet Tina","2017/04/04",1,2,20,1,"/comment/1354457","很好","滿意","很好",30,"新鮮水果鬆餅|番茄羅勒蛋捲早午餐|新鮮水果鬆餅|熱拿鐵|香蕉可可碎片奶昔","早午餐|只是一隻熊|just|just|輕食|下午茶|只是一隻熊|早午餐|輕食|下午茶",""
"1164746","ipeen301957","艾瑟兒 (=<U+FF9F>ω<U+FF9F>)","2017/03/24",4,1,17,0,"/comment/1344029","好","很滿意","很好",66,"","",""
"1164746","sweettina9","Sweet Tina","2018/01/08",3,973,24,0,"/comment/1575123","非常好","非常滿意","非常好",34,"黃金花生騷漢堡|A|BEAR|海鮮義大利麵|優食主義|水果茶|拿破崙蘋果酒","早午餐|輕食|下午茶|晚餐|土城美食",""
"1164746","ipeen1515808","Slide阿滑","2018/01/05",3,370,18,2,"/comment/1573584","很好","非常滿意","很好",43,"","",""
"1164746","ipeen1515808","Slide阿滑","2017/08/31",3,460,12,1,"/comment/1480145","非常好","滿意","很好",56,"","",""
"1164746","sweettina9","Sweet Tina","2017/04/04",1,2,20,1,"/comment/1354457","很好","滿意","很好",30,"新鮮水果鬆餅|番茄羅勒蛋捲早午餐|新鮮水果鬆餅|熱拿鐵|香蕉可可碎片奶昔","早午餐|只是一隻熊|just|just|輕食|下午茶|只是一隻熊|早午餐|輕食|下午茶",""
"1164746","ipeen301957","艾瑟兒 (=<U+FF9F>ω<U+FF9F>)","2017/03/24",4,1,17,0,"/comment/1344029","好","很滿意","很好",66,"","",""
"1073358","deliaandtzu","生活就是要慢慢吃","2017/08/07",4,522,14,0,"/comment/1461485","好","很滿意","很好",29,"花醬豬排歐姆|招牌鮮奶茶|花醬豬排歐姆蛋吐司","早餐|早午餐|漢堡|美崙街美食|捷運美食|士林捷運站美食|吐司|蛋餅",""
"1073358","ipeen142861","寶寶750","2017/01/16",1,4,35,4,"/comment/1279826","非常好","很滿意","很好",32,"烙烤雞腿起司堡|招牌鮮奶茶","早午餐|漢堡|美崙街美食|捷運美食|士林捷運站美食",""
"1073358","rioyu","Rio的私房散策筆記","2017/01/10",2,3,17,2,"/comment/1274156","好","滿意","好",19,"招牌鮮奶茶|香濃豆漿紅茶|花醬豬排歐姆|花醬豬排歐姆蛋吐司","早餐|早午餐|漢堡|美崙街美食|捷運美食|吐司|蛋餅",""
"1073358","ipeen778356","妃靜","2017/01/10",2,3,18,2,"/comment/1273322","非常好","非常滿意","非常好",23,"","",""
"1073358","ipeen839370","黃小噗","2017/01/09",1,271,70,2,"/comment/1272455","很好","非常滿意","很好",34,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|香濃豆漿紅茶|花醬豬排歐姆|花醬豬排歐姆蛋吐司|私房鮪魚蛋餅","早餐|早午餐|美崙街美食|士林捷運站美食|捷運美食|吐司|蛋餅",""
"1073358","eva1009","幸福的eva&b","2017/01/07",5,2,27,0,"/comment/1270532","好","滿意","好",25,"","",""
"1073358","michell5168","Michell88","2016/12/28",2,1,18,0,"/comment/1260089","很好","很滿意","很好",29,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|特製薯餅蛋餅|花醬豬排歐姆|香濃豆漿紅茶|花醬豬排歐姆蛋吐司|經典私房鮪魚堡|私房鮪魚蛋餅","早餐|早午餐|美崙街美食|士林捷運站美食|吐司|蛋餅|捷運美食|漢堡",""
"1073358","ipeen572314","summer47","2016/12/16",3,1,37,0,"/comment/1246913","非常好","非常滿意","很好",10,"","香濃豆漿紅茶|花醬豬排歐姆蛋吐司|玩味蛋餅",""
"1073358","ipeen749164","金亮亮","2016/12/09",1,1,49,1,"/comment/1239020","非常好","很滿意","好",43,"","",""
"1073358","ipeen988100","章魚007","2016/12/09",3,1,30,2,"/comment/1238468","很好","很滿意","很好",21,"烙烤雞腿起司堡|招牌鮮奶茶","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|捷運美食",""
"1073358","ipeen546716","靜香兒","2016/12/05",7,1,42,1,"/comment/1234289","很好","很滿意","很好",25,"","",""
"1073358","ipeen397892","溫溫妮","2016/11/07",1,689,24,0,"/comment/1199375","很好","很滿意","非常好",29,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|特製薯餅蛋餅|花醬豬排歐姆|香濃豆漿紅茶|花醬豬排歐姆蛋吐司|經典私房鮪魚堡|私房鮪魚蛋餅","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|吐司|捷運美食|蛋餅",""
"1073358","ipeen1086460","Kaylee凱莉醬","2016/11/06",2,672,12,0,"/comment/1197500","好","滿意","好",23,"特製薯餅蛋餅|香濃豆漿紅茶|經典私房鮪魚堡|花醬豬排歐姆蛋吐司","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|吐司|捷運美食|蛋餅",""
"1073358","ipeen1016000","艾眉Bo的胖嘟嘟人生","2016/10/03",4,2,17,0,"/comment/1157150","很好","很滿意","很好",37,"烙烤雞腿起司堡|玩味蛋餅|招牌鮮奶茶|花醬豬排歐姆","早餐|漢堡|早午餐|美崙街美食|士林捷運站美食|吐司|捷運美食|蛋餅",""
"1073358","ipeen1291708","W C","2016/09/19",9,3,47,0,"/comment/1139963","非常好","很滿意","很好",24,"烙烤雞腿起司堡|特製薯餅蛋餅|招牌鮮奶茶","早餐|漢堡|蛋餅|早午餐|士林捷運站美食",""
"1073358","summer6814","吃貨人生kate","2016/09/08",5,1,23,2,"/comment/1128962","很好","很滿意","好",41,"招牌鮮奶茶|烙烤雞腿起司堡|玩味蛋餅|花醬豬排歐姆|特製薯餅蛋餅|花醬豬排歐姆蛋吐司|經典私房鮪魚堡|私房鮪魚蛋餅|香濃豆漿紅茶","早餐|漢堡|美崙街美食|吐司|早午餐|士林捷運站美食|捷運美食|蛋餅",""
"1073358","ipeen114187","YOYO~","2016/09/01",2,1,24,1,"/comment/1120307","很好","非常滿意","好",53,"玩味蛋餅","早餐|漢堡|美崙街美食|吐司|早午餐|士林捷運站美食|捷運美食",""
"1073358","ipeen29011","玉米米","2016/08/26",2,2,21,0,"/comment/1112630","很好","非常滿意","很好",23,"烙烤雞腿起司堡|招牌鮮奶茶|玩味蛋餅","漢堡|早餐|士林捷運站美食|美崙街美食|捷運美食|早午餐|吐司",""
"1073358","sandyhappylife","珊迪到處吃","2016/08/25",3,2,31,0,"/comment/1111448","很好","滿意","很好",24,"烙烤雞腿起司堡|招牌鮮奶茶|玩味蛋餅|特製薯餅蛋餅","早餐|漢堡|美崙街美食|吐司|早午餐|士林捷運站美食|捷運美食",""
"1073358","ipeen1031176","拖拖woody","2016/08/12",1,2,21,1,"/comment/1095710","很好","很滿意","很好",25,"烙烤雞腿起司堡","美崙街美食|士林捷運站美食|捷運美食|早午餐|早餐|吐司|漢堡",""
"1073358","ipeen1388554","絜璽C","2016/08/10",2,2,17,0,"/comment/1093388","好","滿意","好",18,"花醬豬排歐姆|烙烤雞腿起司堡","漢堡|吐司|早餐|早午餐|美崙街美食|士林捷運站美食|捷運美食",""
"1073358","ipeen372067","<U+2665>朵利斯<U+2665>","2016/06/05",2,1,20,1,"/comment/1046236","好","滿意","好",13,"","早餐|早午餐|漢堡|吐司",""
"1073358","angelzop","怒衝貪吃鬼〝陳小煞","2016/12/30",12,700,33,0,"/comment/1261556","非常好","非常滿意","非常好",31,"烙烤雞腿起司堡|花醬豬排歐姆|香濃豆漿紅茶|焦糖鮮奶|咖哩雞肉蛋餅","早餐|漢堡|蛋餅|早午餐|捷運美食",""
"1073358","ipeen1583810","幸運乖乖","2016/08/20",0,534,6,1,"/comment/1105601","很好","非常滿意","非常好",6,"","早餐|美崙街美食",""
"1210649","joyaijia","大食女","2017/11/23",7,548,102,9,"/comment/1541510","非常好","非常滿意","很好",38,"招牌烘烤蔥油餅|蔥油餅加蛋|蘿蔔糕|蛋","中山區早餐|中山國小站|中山國小站美食|中山國小站早餐|晴光市場|晴光市場美食",""
"1138883","ipeen778356","妃靜","2017/12/09",3,2,19,2,"/comment/1554417","非常好","非常滿意","非常好",35,"冰火煉乳|德國香腸|大阪燒","長勝君|30公分長蛋餅|興安街|現點現做|美式早午餐|捲蛋餅|台北美食|捷運南京復興站",""
"1138883","ipeen1425028","我是萱萱萱","2017/12/05",5,2,19,0,"/comment/1551384","很好","滿意","好",32,"費城牛肉|冰火煉乳|龍蝦沙拉|德國香腸|蘋果鮪魚|泡菜豬肉|新鮮慢磨果汁|義式比薩豬捲蛋餅|咖啡奶茶|蘋果鮪魚捲蛋餅|泡菜豬肉捲蛋餅|瑪格麗特|費城牛肉捲蛋餅","長勝君|大亨堡|冰火煉乳|興安街|捷運南京復興站",""
"1138883","dindone","穎食e遊","2017/12/04",2,1,10,0,"/comment/1550514","非常好","非常滿意","非常好",23,"","長勝君|30公分長蛋餅|美式早午餐|美味蛋餅",""
"1138883","JeremyCKT","Jeremy以食為天","2017/12/04",7,1,16,0,"/comment/1549719","非常好","很滿意","很好",34,"新鮮慢磨果汁|費城牛肉捲蛋餅|義式比薩豬捲蛋餅|蘋果鮪魚捲蛋餅","長勝君|30公分長蛋餅|興安街|台北美食|松山美食|捲蛋餅",""
"1138883","BSponpon","大胖&小胖吃胖胖","2017/11/28",4,1,20,1,"/comment/1545869","非常好","非常滿意","很好",32,"","",""
"1138883","loribear","蘿莉貝兒","2017/11/21",8,1,23,1,"/comment/1540094","好","很滿意","很好",36,"費城牛肉|龍蝦沙拉|新鮮慢磨果汁","長勝君|30公分長蛋餅|興安街|現點現做|美式早午餐|捲蛋餅|台北美食|捷運南京復興站|外送|蛋捲餅|外帶|辦公室美食|捷運中山國中站|大亨堡|點心|平價|美味蛋餅|捷運中山國中站美食|素食|30cm|松山美食|咖啡|冰火煉乳|內用|下午茶",""
"1138883","whl2830","松葉牡丹","2017/11/19",3,1,29,3,"/comment/1538513","非常好","非常滿意","很好",26,"龍蝦沙拉|新鮮慢磨果汁","長勝君|現點現做|美式早午餐",""
"1138883","ipeen121029","Potoss","2017/11/17",0,1,12,0,"/comment/1537229","非常好","非常滿意","非常好",14,"","",""
"1138883","ipeen1605650","自在大魚","2017/11/13",8,2,39,1,"/comment/1534316","非常好","非常滿意","很好",26,"龍蝦沙拉|蘋果鮪魚|泡菜豬肉|冰火煉乳|新鮮慢磨果汁","興安街|長勝君|捲蛋餅|現點現做|外送|外帶|平價|點心|辦公室美食|大亨堡",""
"1138883","ipeen1282288","桃丸子","2017/11/09",2,2,29,0,"/comment/1531346","非常好","非常滿意","非常好",24,"泡菜豬肉捲蛋餅|冰火戀乳|費城牛肉|果汁","松山美食|捷運中山國中站美食|美味蛋餅",""
"1138883","bottomlessgirl","六個胃大的瘦女孩","2017/11/08",0,1,16,0,"/comment/1531049","非常好","非常滿意","非常好",29,"冰火煉乳|龍蝦沙拉|新鮮慢磨果汁|費城牛肉","30公分長蛋餅|長勝君|興安街|現點現做|捷運南京復興站|外送|台北美食|外帶|30cm|素食|冰火煉乳|長勝君|咖啡|下午茶|點心|內用|大亨堡",""
"1138883","ipeen1209610","小青蛇","2017/11/01",7,2,68,4,"/comment/1526216","非常好","非常滿意","非常好",56,"冰火煉乳|龍蝦沙拉|泡菜豬肉|新鮮慢磨果汁|紅茶歐蕾|義式比薩豬捲蛋餅","30公分長蛋餅|長勝君|興安街|現點現做|美式早午餐|捲蛋餅|捷運南京復興站|外送|捷運中山國中站",""
"1138883","ipeen1259892","蟲蟲穎","2017/10/31",9,1,19,0,"/comment/1525421","很好","很滿意","很好",42,"費城牛肉|冰火煉乳|新鮮慢磨果汁|紅茶歐蕾","30公分長蛋餅|長勝君|辦公室美食",""
"1138883","ipeen312869","筱靖","2017/10/30",1,1,17,0,"/comment/1524206","很好","非常滿意","很好",14,"冰火煉乳|蘋果鮪魚|新鮮慢磨果汁","30公分長蛋餅|長勝君|興安街|現點現做|美式早午餐|捲蛋餅|台北美食|捷運南京復興站|外送|外帶|捷運中山國中站|平價",""
"1138883","ipeen155569","佩絲","2017/10/29",6,1,32,6,"/comment/1523627","非常好","很滿意","很好",30,"費城牛肉|冰火煉乳|冰火煉乳捲蛋餅|義式比薩豬捲蛋餅|紅茶歐蕾|新鮮慢磨果汁","30公分長蛋餅|長勝君",""
"1138883","ipeen1653722","快門下的幸福","2017/10/29",4,1,12,0,"/comment/1523294","非常好","非常滿意","非常好",33,"","",""
"1138883","ipeen546716","靜香兒","2017/10/27",7,1,30,2,"/comment/1522466","很好","很滿意","很好",30,"費城牛肉|冰火煉乳|蘋果鮪魚|起司三重奏|新鮮慢磨果汁|冰火煉乳捲蛋餅|義式比薩豬捲蛋餅","30公分長蛋餅|長勝君|興安街|現點現做|美式早午餐|捲蛋餅|蛋捲餅|台北美食|捷運南京復興站|外送|辦公室美食|外帶",""
"1138883","ipeen1990064","ImKSW","2017/10/27",3,1,31,0,"/comment/1522349","非常好","非常滿意","很好",21,"冰火煉乳|泡菜豬肉","30公分長蛋餅|長勝君|興安街",""
"1138883","ipeen988100","章魚007","2017/10/24",2,2,43,3,"/comment/1520084","很好","很滿意","很好",35,"費城牛肉|冰火煉乳|龍蝦沙拉","30公分長蛋餅|長勝君|興安街|現點現做|捲蛋餅|台北美食|捷運南京復興站|外送|外帶|捷運中山國中站",""
"1138883","ipeen383981","M世界","2017/10/22",1,1,33,1,"/comment/1518476","很好","非常滿意","非常好",18,"費城牛肉|糯米雞捲蛋餅","30公分長蛋餅|長勝君|興安街|美式早午餐|捲蛋餅|台北美食|捷運南京復興站|外帶|外送",""
"1138883","nico","公主與王子","2017/09/28",1,1,19,2,"/comment/1501676","非常好","非常滿意","很好",45,"糯米雞捲蛋餅|新鮮慢磨果汁|義式比薩豬捲蛋餅","30公分長蛋餅|長勝君|興安街",""
"1138883","molly","藍色棉花糖咬蕃茄","2017/09/28",1,1,12,1,"/comment/1501442","非常好","非常滿意","很好",40,"冰火煉乳|費城牛肉|新鮮慢磨果汁|紅茶歐蕾|糯米雞捲蛋餅|冰火煉乳捲蛋餅|費城牛肉捲蛋餅","30公分長蛋餅|興安街|長勝君|現點現做|美式早午餐|捷運南京復興站",""
