id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
12074#12186,0.56746,0.405303,0.409091,0.269231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,0.272727272727,0.142857149243,0.666666666667,0.333333343267,n,n,n,-1
128#131,0.666667,0.666667,0.5,0.545455,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1609#1613,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
3838#3839,0.137143,0,0.153846,0,1,1,1,1,0.8,0.5,0.8,0.5,0.46875,0.3125,0.333333,0.142857,?,?,?,?,0.454545454545,0.277777791023,?,?,0.75,0.5,n,m,n,-1
406#407,0.465476,0.388889,0.282609,0.240741,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
5542#5544,0.571429,0.571429,0.314286,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
5693#5694,0.666667,0.666667,0.37931,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6530#6532,0.505952,0.333333,0.444444,0.25,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1937#1921,0.571429,0.571429,0.366667,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2212#2225,0.595238,0.571429,0.192308,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,+1
8984#8986,0.5,0.5,0.315789,0.35,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2731#2733,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,+1
1927#1931,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5659#5654,0.478571,0.455556,0.4,0.361111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8914#8925,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
6066#6067,0.198413,0.0407563,0.25,0.0444444,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
5942#5946,0.857143,0.857143,0.863636,0.863636,1,1,1,1,1,1,1,1,0.95,0.9,0.956522,0.857143,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
11824#11825,0.194444,0.0784314,0,0.0740741,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,?,?,0.5,0.0,n,m,n,-1
7854#7855,0.293333,0.0444444,0.136364,0.0540541,0.333333,0.0777778,0.1875,0.0952381,0.2,0,0.2,0,0.31,0.211765,0.259259,0.116279,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
6853#6856,1,1,0,1,1,1,1,1,1,1,1,1,0.888889,0.888889,0.892857,0.928571,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
11722#11723,0.501531,0.303463,0.361702,0.224138,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
12231#12232,0.75,0.75,0.24,0.6,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3374#3375,1,1,1,1,1,1,1,1,0.8,0.333333,0.8,0.333333,0.394841,0.277778,0.4,0.138889,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
1090#1101,0.666667,0.666667,0.448276,0.482759,0.5,0.5,0.0909091,0.352941,1,1,1,1,0.521429,0.398333,0.363636,0.323529,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12937#12938,0.389286,0.25,0.333333,0.166667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
9057#9063,0.857143,0.857143,0.7,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2189#2207,0.602564,0.535714,0.516129,0.405405,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.20000000298,?,?,1.0,1.0,n,m,s,+1
146#152,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
642#637,0.857143,0.857143,0.473684,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
4901#4902,0.888889,0.888889,0.837838,0.837838,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2023#2026,1,1,0.333333,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9138#9139,0.8,0.8,0.263158,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12415#12416,0.857143,0.857143,0.772727,0.857143,1,1,1,1,1,1,1,1,0.285714,0.285714,0.407407,0.333333,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8995#9004,0.4,0.4,0.243243,0.27027,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
303#308,0.465726,0.375,0.431034,0.232877,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.714285731316,?,?,1.0,1.0,n,m,s,+1
13007#13008,0.15625,0,0.2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.222222223878,?,?,?,?,n,m,n,-1
1945#1952,0.666667,0.666667,0.5,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
907#913,1,1,0.25,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
15418#15426,0.8,0.8,0.477273,0.465116,1,1,1,1,?,?,?,?,0.236395,0,0.16,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
13182#13183,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
4248#4249,1,1,1,1,0.125,0,0.0526316,0,0.25,0,0.25,0,0.214583,0,0.173913,0,?,?,?,?,?,?,?,?,0.6,0.222222223878,m,m,n,-1
1823#1830,0.653061,0.571429,0.333333,0.37931,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
183#185,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
7307#7315,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
7325#7326,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
881#884,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2461#2474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
482#486,0.888889,0.888889,0.793103,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
9056#9060,0.666667,0.666667,0.388889,0.416667,0.666667,0.666667,0.454545,0.5,1,1,1,1,0.740741,0.694444,0.695652,0.576923,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
13147#13148,0.304989,0.0603514,0.28,0.05,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.20000000298,?,?,?,?,n,m,n,-1
2740#2754,0.571429,0.571429,0.388889,0.416667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
14813#14814,0.364583,0.052381,0.4,0.037037,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.9,0.571428596973,?,?,0.0,0.0,n,m,n,-1
9136#9137,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9097#9100,1,1,1,1,0.75,0.642857,0.727273,0.615385,1,1,1,1,0.5,0.5,0.4375,0.5,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
4551#4552,0.5,0.5,0.310345,0.344828,1,1,1,1,1,1,1,1,0.888889,0.888889,0.833333,0.842105,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1622#1624,1,1,1,1,1,1,1,1,0.833333,0.666667,0.857143,0.6,0.8,0.8,0.771429,0.823529,?,?,?,?,1.0,1.0,?,?,0.75,0.428571432829,s,m,n,+1
15499#15534,0.305556,0.0666667,0.181818,0.0714286,0.125,0,0.125,0,?,?,?,?,0.274074,0.0222222,0.181818,0.0263158,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
7732#7733,0.666667,0.666667,0.545455,0.583333,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1644#1653,1,1,0.333333,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
3503#3511,0.368056,0.1,0.333333,0.0416667,1,1,1,1,1,1,1,1,0.388889,0.333333,0.5,0.190476,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
237#240,0.410714,0.318681,0.26087,0.129032,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
7303#7313,0.666667,0.666667,0.8,0.818182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8890#8904,0.5,0.5,0.478261,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3539#3541,0.857143,0.857143,0.541667,0.545455,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
14306#14307,0.444196,0.11014,0.297297,0.0727273,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
8776#8780,0.727273,0.727273,0.259259,0.606061,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
14304#14305,0.292416,0.0924242,0.208333,0.0526316,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.263157904148,?,?,?,?,n,m,n,-1
1907#1911,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
787#793,0.4,0.4,0.178571,0.206897,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,?,?,1.0,1.0,n,m,s,+1
5950#5949,0.857143,0.857143,0.76,0.76,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1546#1551,0.15,0,0.166667,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7314#7316,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
7157#7160,0.175,0,0.0909091,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
3492#3483,0.25,0,0.230769,0,1,1,1,1,1,1,1,1,0.276543,0.0246914,0.173913,0.0222222,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
4347#4348,0.75,0.75,0.571429,0.586207,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,+1
1460#1461,0.8,0.8,0.7,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
7188#7191,1,1,1,1,1,1,1,1,1,1,1,1,0.833333,0.8125,0.818182,0.73913,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
758#760,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
12807#12808,0.666667,0.666667,0.545455,0.583333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.222222223878,m,m,n,-1
1302#1307,0.857143,0.857143,0.76,0.76,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1562#1567,0.666667,0.666667,0.461538,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
6655#6656,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.5,0.25,s,m,n,+1
394#17,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1222#1230,0.533333,0.533333,0.362069,0.423077,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1868#1871,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1296#1297,0.571429,0.571429,0.384615,0.416667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4024#4026,0.167857,0,0.190476,0,1,1,1,1,1,1,1,1,0.571429,0.571429,0.705882,0.571429,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8196#8170,0.173611,0,0.125,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
1140#1170,0.333333,0.333333,0.571429,0.384615,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1603#1606,0.666667,0.666667,0.545455,0.583333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
651203#714548,1,1,1,1,1,1,1,1,1,1,1,1,0.615385,0.615385,0.361111,0.4,1,1,1,1,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
13053#13054,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
412#414,0.95,0.861538,0.611111,0.780488,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6098#6105,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.888889,0.888889,0.827586,0.827586,1.0,1.0,?,?,?,?,s,m,n,+1
2671#2672,0.210714,0,0.0769231,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
7982#7983,0.188095,0.0227273,0.117647,0.0307692,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2196#2225,0.535714,0.5,0.583333,0.56,?,?,?,?,?,?,?,?,?,?,?,?,0.854167,0.819444,0.72,0.580645,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8756#8763,0.857143,0.857143,0.837838,0.842105,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
11159#11160,0.111111,0,0.1,0,0,0,0,0,0,0,0,0,0.12381,0.047619,0.166667,0.025,?,?,?,?,0.2,0.047619048506,?,?,?,?,n,m,n,-1
8179#8189,0.316734,0.181723,0.285714,0.0923077,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.263157904148,?,?,0.5,0.285714298487,n,m,n,-1
1960#1962,0.857143,0.857143,0.76,0.769231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
372#375,0.666667,0.666667,0.428571,0.466667,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,?,?,s,m,n,+1
4311#4312,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
8198#8090,0.314286,0.04,0.227273,0.0243902,1,1,1,1,1,1,1,1,0.0714286,0,0.166667,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
7162#7160,0.175,0,0.0909091,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
823#826,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.714285731316,?,?,1.0,1.0,n,m,s,+1
461#452,0.219206,0.0117647,0.232558,0.0138889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
3937#3940,0.0833333,0,0.0666667,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.388393,0.278159,0.409091,0.162162,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
1547#1555,0.8,0.8,0.5,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5972#5973,0.509091,0.219559,0.391304,0.194444,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
208#211,0.666667,0.666667,0.714286,0.75,1,1,1,1,1,1,1,1,0.975,0.9,0.958333,0.785714,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1690#1693,1,1,1,1,0.666667,0.666667,0.454545,0.5,1,1,1,1,0.55,0.424107,0.52381,0.448276,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
9027#9023,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7262#7263,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
11812#11813,0.133333,0,0.153846,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.375,?,?,0.0,0.0,n,m,n,-1
2548#2556,0.571429,0.571429,0.242424,0.264706,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
4772#4773,1,1,0.294118,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2022#2024,0.653061,0.571429,0.6,0.419355,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12130#12131,0.467361,0.347222,0.157895,0.275862,1,1,1,1,0.8,0.333333,0.8,0.333333,0.571429,0.404945,0.636364,0.354839,?,?,?,?,0.363636363636,0.142857149243,?,?,0.6,0.333333343267,n,m,n,-1
9001#9005,0.571429,0.571429,0.32,0.4375,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
663#668,0.95,0.84375,0.944444,0.842105,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
3559#3560,0,0,0.1,0,1,1,1,1,1,1,1,1,0.305,0.0142857,0.148148,0.0185185,?,?,?,?,?,?,?,?,0.75,0.285714298487,m,m,n,-1
12260#12215,0.5625,0.520833,0.483871,0.394737,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
2180#2181,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
11378#11379,0.311111,0.0630303,0.208333,0.0555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.375,?,?,0.5,0.0,n,m,n,-1
794#797,0.24,0.0617647,0.230769,0.0571429,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,0.363636363636,0.15000000596,?,?,1.0,1.0,n,m,s,+1
1435#1432,1,1,1,1,1,1,1,1,1,1,1,1,0.666667,0.666667,0.210526,0.4,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
832#835,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8817#8758,0.8,0.8,0.75,0.769231,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1200#1201,0.6,0.6,0.434783,0.456522,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.20000000298,0.363636363636,0.20000000298,1.0,1.0,n,n,s,+1
2160#2175,0.75,0.75,0.481481,0.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4235#4236,0.50496,0.348485,0.45,0.2,0.2,0,0.2,0,0,0,0,0,0.13933,0.0123457,0.166667,0.0212766,?,?,?,?,1.0,1.0,0.363636363636,0.142857149243,0.5,0.285714298487,s,n,n,-1
13137#13138,0.625,0.6,0.575758,0.461538,?,?,?,?,?,?,?,?,?,?,?,?,0.444444,0.444444,0.526316,0.3,?,?,?,?,?,?,m,m,n,-1
5693#5700,0.8,0.8,0.55,0.6,1,1,1,1,0.666667,0.333333,0.666667,0.333333,0.857143,0.857143,0.875,0.869565,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2827#2832,0.6,0.518519,0.595745,0.45098,0.1,0,0.0666667,0,?,?,?,?,0.966667,0.866667,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1270#1258,0.380952,0.242424,0.3,0.266667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
4989#4990,0.0920635,0,0.148148,0,0.909091,0.571429,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
183158#906091,0.220833,0.0351852,0.269231,0.0465116,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.1,0.047619048506,?,?,?,?,n,m,n,-1
1994#2002,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2458#2461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84127,0.810458,0.964286,0.83871,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
9033#9035,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,+1
248#249,0.75,0.75,0.631579,0.65,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.636363636364,0.263157904148,?,?,?,?,n,m,n,+1
5565#5575,0.75,0.75,0.606061,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2857#2858,0.788462,0.75,0.46875,0.470588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
213552#517057,0.295238,0.0333333,0.238095,0.030303,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1341#1348,0.6,0.6,0.365854,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6269#6273,0.8,0.8,0.421053,0.45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2849#2851,0.76,0.628571,0.933333,0.6875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1117#1119,1,1,0.142857,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1985#1989,0.571429,0.571429,0.40625,0.466667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
392#19,0.405556,0.352941,0.172414,0.176471,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.636363636364,0.411764711142,?,?,1.0,1.0,n,m,s,+1
230521#653290,0.12,0,0.133333,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3701#3709,0.11746,0,0.105263,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.52381,0.444444,0.458333,0.257143,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
1815#1885,0.857143,0.857143,0.714286,0.724138,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
8197#8187,0.319048,0.133117,0.235294,0.125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.352941185236,?,?,0.285714285714,0.181818187237,n,m,n,-1
3999#4008,0.416667,0.333333,0,0.08,1,1,1,1,1,1,1,1,0.488889,0.363636,0.344828,0.1875,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
9064#9067,0.857143,0.857143,0.7,0.714286,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
869#876,0.8,0.8,0.5,0.809524,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
265#268,0.8,0.8,0.733333,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8032#8031,0.185,0,0.105263,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
997#998,1,1,1,1,0.571429,0.363636,0.571429,0.363636,0.666667,0.571429,0.714286,0.454545,0.6,0.457143,0.714286,0.578947,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1462#1464,0.7,0.666667,0.64,0.46875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2442#2455,0.571429,0.571429,0.375,0.416667,0.666667,0.666667,0.625,0.666667,1,1,1,1,0.576667,0.444643,0.383333,0.575,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
